id,year,category,nominee,staff,company,producer,win
6997,2007, Comedy Series,The Office,"Ben Silverman, Executive Producer Greg Daniels, Executive Producer Ricky Gervais, Executive Producer Stephen Merchant, Executive Producer Howard Klein, Executive Producer Paul Lieberstein, Co-Executive Producer Jennifer Celotta, Co-Executive Producer Mike Schur, Co-Executive Producer Kent Zbornak, Co-Executive Producer Teri Weinberg, Co-Executive Producer B.J. Novak, Supervising Producer Mindy Kaling, Producer",NBC,Produced by Deedle-Dee Productions and Reveille LLC in association with Universal Media Studios,False
6998,2007, Comedy Series,Two And A Half Men,"Chuck Lorre, Executive Producer Lee Aronsohn, Executive Producer Eric Tannenbaum, Executive Producer Kim Tannenbaum, Executive Producer Mark Burg, Executive Producer Oren Koules, Executive Producer Don Foster, Co-Executive Producer Eddie Gorodetsky, Co-Executive Producer Susan Beavers, Co-Executive Producer Mark Roberts, Co-Executive Producer Michael Collier, Producer Jim Patterson, Producer",CBS,"Chuck Lorre Productions, Inc., The Tannenbaum Company in association with Warner Bros. Television",False
6999,2007, Comedy Series,Ugly Betty,"Silvio Horta, Executive Producer Marco Pennette, Executive Producer Jim Parriott, Executive Producer Ben Silverman, Executive Producer Jim Hayman, Executive Producer Salma Hayak, Executive Producer Jose Tamez, Executive Producer Teri Weinberg, Co-Executive Producer Sheila Lawrence, Co-Executive Producer Oliver Goldstick, Co-Executive Producer Alice West, Co-Executive Producer Henry A. Myers, Supervising Producer Harry Werksman, Supervising Producer Gabrielle Stanton, Supervising Producer , ",ABC,ABC Studios,False
7000,2007, Comedy Series,Entourage,"Mark Wahlberg, Executive Producer Stephen Levinson, Executive Producer Doug Ellin, Executive Producer Rob Weiss, Co-Executive Producer Julian Farino, Co-Executive Producer Marc Abrams, Co-Executive Producer Michael Benson, Co-Executive Producer Denis Biggs, Supervising Producer Brian Burns, Producer Lori Jo Nemhauser, Producer Wayne Carmona, Produced By",HBO,Leverage and Closest to the Hole Productions in association with HBO Entertainment,False
7001,2007, Comedy Series,30 Rock,"Lorne Michaels, Executive Producer Tina Fey, Executive Producer David Miner, Executive Producer JoAnn Alfano, Executive Producer Marci Klein, Executive Producer Robert Carlock, Executive Producer Jack Burditt, Co-Executive Producer John Riggi, Co-Executive Producer Brett Baer, Co-Executive Producer Dave Finkel, Co-Executive Producer Adam Bernstein, Supervising Producer Jeff Richmond, Producer Jerry Kupfer, Produced By",NBC,"Broadway Video, Little Stranger, Inc. in association with Universal Media Studios",True
7002,2007, Lead Actress In A Miniseries Or A Movie,The Robber Bride,"Mary-Louise Parker, as Zenia Arden",Oxygen,Working Title TV and Shaftesbury Films,False
7003,2007, Lead Actress In A Miniseries Or A Movie,The Starter Wife,"Debra Messing, as Molly Kagan",USA,"Hay Pop Pty Limited in association with McGibbon/Parriott Productions and 3 Arts Entertainment, for NBC Universal Television Studio",False
7004,2007, Lead Actress In A Miniseries Or A Movie,What If God Were The Sun,"Gena Rowlands, as Melissa Eisenbloom",Lifetime,"By Fox Television Studios, JECO Productions and Old Beantown Films for Lifetime Television",False
7005,2007, Lead Actress In A Miniseries Or A Movie,Prime Suspect: The Final Act (Masterpiece Theatre),"Helen Mirren, as Jane Tennison",PBS,ITV Productions and WGBH Boston co-production,True
7006,2007, Lead Actress In A Miniseries Or A Movie,Life Support,"Queen Latifah, as Ana",HBO,"Foxx/King Entertainment, Flavor Unit Films, Urban Romances and Shelby Stone Productions in association with HBO Films",False
7007,2007, Lead Actor In A Miniseries Or A Movie,The Ron Clark Story,"Matthew Perry, as Ron Clark",TNT,Granada America and MAGNA Global Entertainment,False
7008,2007, Lead Actor In A Miniseries Or A Movie,Nightmares & Dreamscapes: From The Stories Of Stephen King,"William H. Macy, as Clyde Umney & Sam Landry",TNT,Ostar Productions,False
7009,2007, Lead Actor In A Miniseries Or A Movie,Jesse Stone: Sea Change,"Tom Selleck, as Jesse Stone",CBS,"TWS Productions II and Brandman Productions, Inc. in association with Sony Pictures Television",False
7010,2007, Lead Actor In A Miniseries Or A Movie,Longford,"Jim Broadbent, as Lord Longford",HBO,A Granada Production in association with Channel 4 and HBO Films,False
7011,2007, Lead Actor In A Miniseries Or A Movie,Broken Trail,"Robert Duvall, as Prentice 'Print' Ritter",AMC,Butchers Run Films and Once Upon a Time Films in association with Sony Pictures Television,True
7012,2007, Supporting Actress In A Miniseries Or A Movie,Bury My Heart At Wounded Knee,"Anna Paquin, as Elaine Goodale",HBO,Wolf Film/Traveler's Rest Film in association with HBO Films,False
7013,2007, Supporting Actress In A Miniseries Or A Movie,The Starter Wife,"Judy Davis, as Joan McAllister",USA,"Hay Pop Pty Limited in association with McGibbon/Parriott Productions and 3 Arts Entertainment, for NBC Universal Television Studio",True
7014,2007, Supporting Actress In A Miniseries Or A Movie,"Tsunami, The Aftermath","Toni Collette, as Kathy Graham",HBO,A Kudos Film and Television Production in association with the BBC and HBO Films,False
7015,2007, Supporting Actress In A Miniseries Or A Movie,Longford,"Samantha Morton, as Myra Hindley",HBO,A Granada Production in association with Channel 4 and HBO Films,False
7016,2007, Supporting Actress In A Miniseries Or A Movie,Broken Trail,"Greta Scacchi, as Nola Johns",AMC,Butchers Run Films and Once Upon a Time Films in association with Sony Pictures Television,False
7017,2007, Supporting Actor In A Miniseries Or A Movie,Bury My Heart At Wounded Knee,"Aidan Quinn, as Senator Dawes",HBO,Wolf Film/Traveler's Rest Film in association with HBO Films,False
7018,2007, Supporting Actor In A Miniseries Or A Movie,Bury My Heart At Wounded Knee,"August Schellenberg, as Sitting Bull",HBO,Wolf Film/Traveler's Rest Film in association with HBO Films,False
7019,2007, Supporting Actor In A Miniseries Or A Movie,The Starter Wife,"Joe Mantegna, as Lou Manahan",USA,"Hay Pop Pty Limited in association with McGibbon/Parriott Productions and 3 Arts Entertainment, for NBC Universal Television Studio",False
7020,2007, Supporting Actor In A Miniseries Or A Movie,The Christmas Card,"Edward Asner, as Luke Spelman",Hallmark,RHI Entertainment presents an Alpine Medien Production in association with Larry Levinson Productions,False
7021,2007, Supporting Actor In A Miniseries Or A Movie,Broken Trail,"Thomas Haden Church, as Tom Harte",AMC,Butchers Run Films and Once Upon a Time Films in association with Sony Pictures Television,True
7022,2007," Writing for a Miniseries, Movie or a Dramatic Special",Broken Trail,"Alan Geoffrion, Writer",AMC,Butchers Run Films and Once Upon a Time Films in association with Sony Pictures Television,False
7023,2007," Writing for a Miniseries, Movie or a Dramatic Special",Jane Eyre (Masterpiece Theatre),"Sandy Welch, Adapted by",PBS,A BBC/WGBH Boston Co-Production,False
7024,2007," Writing for a Miniseries, Movie or a Dramatic Special",Prime Suspect: The Final Act (Masterpiece Theatre),"Frank Deasy, Writer",PBS,ITV Productions and WGBH Boston co-production,True
7025,2007," Writing for a Miniseries, Movie or a Dramatic Special",The Starter Wife,"Josann McGibbon, Writer Sara Parriott, Writer",USA,"Hay Pop Pty Limited in association with McGibbon/Parriott Productions and 3 Arts Entertainment, for NBC Universal Television Studio",False
7026,2007," Writing for a Miniseries, Movie or a Dramatic Special",Bury My Heart At Wounded Knee,"Daniel Giat, Writer",HBO,Wolf Film/Traveler's Rest Film in association with HBO Films,False
7027,2007," Directing For A Miniseries, Movie Or A Dramatic Special",Bury My Heart At Wounded Knee,"Yves Simoneau, Director",HBO,Wolf Film/Traveler's Rest Film in association with HBO Films,False
7028,2007," Directing For A Miniseries, Movie Or A Dramatic Special",Prime Suspect: The Final Act (Masterpiece Theatre),"Philip Martin, Director",PBS,ITV Productions and WGBH Boston co-production,True
7029,2007," Directing For A Miniseries, Movie Or A Dramatic Special",Jane Eyre (Masterpiece Theatre),"Susanna White, Director",PBS,A BBC/WGBH Boston Co-Production,False
7030,2007," Directing For A Miniseries, Movie Or A Dramatic Special","Tsunami, The Aftermath","Bharat Nalluri, Director",HBO,A Kudos Film and Television Production in association with the BBC and HBO Films,False
7031,2007," Directing For A Miniseries, Movie Or A Dramatic Special",Broken Trail,"Walter Hill, Director",AMC,Butchers Run Films and Once Upon a Time Films in association with Sony Pictures Television,False
7032,2007, Choreography,So You Think You Can Dance,"Mia Michaels, Choreographer",FOX,"Dick Clark Productions, Inc. in association with 19 Entertainment",True
7033,2007, Choreography,Tony Bennett: An American Classic,"Rob Marshall, Choreographer John DeLuca, Choreographer",NBC,RPM Productions and Lucamar Productions,True
7034,2007, Choreography,So You Think You Can Dance,"Wade Robson, Choreographer",FOX,"Dick Clark Productions, Inc. in association with 19 Entertainment",True
7035,2007, Choreography,Dancing With The Stars,"Louis van Amstel, Choreographer",ABC,BBC Worldwide Productions,False
7047,2007, Nonfiction Series,Deadliest Catch,"Thom Beers, Executive Producer Paul Gasek, Executive Producer Discovery Channel Jeff Conroy, Co-Executive Producer Lisa Tanzer, Supervising Producer Ethan Prochnik, Senior Producer Tim Pastore, Producer Matt Renner, Producer Kyle Wheeler, Producer Christian Skovly, Producer Todd Stanley, Producer Cameron Glendenning, Producer Zac McFarlane, Producer Doug Stanley, Producer Kelly Coskran, Producer",Discovery Channel,"Original Productions, LLC, a FremantleMedia Company for the Discovery Channel",False
7048,2007, Nonfiction Series,Biography,"Kevin Burns, Executive Producer Deirdre O'Hearn,  Kim Sheerin, Co-Executive Producer Steven Smith, Supervising Producer Andrew Berg,  David Silver, Producer Rick Hull, Producer Dave Hoffman, Narrator",A&E,"Pangolin Pictures for BIO, The Biography Channel",False
7049,2007, Nonfiction Series,Planet Earth,"Maureen Lemire, Executive Producer Alastair Fothergil, Series Producer Mark Linfield, Producer",Discovery Channel,A BBC/Discovery Chanel/NHK Co-Production,True
7050,2007, Nonfiction Series,Inside The Actors Studio,"James Lipton, Executive Producer/Host Frances Berwick, Executive Producer Christian Barcellos, Executive Producer Sabrina Fodor, Produced by Jeff Wurtz, Produced by",Bravo,In The Moment Productions,False
7051,2007, Nonfiction Series,American Masters,"Susan Lacy, Executive Producer for American Masters Prudence Glass, Series Producer for American Masters Julie Sacks, Supervising Producer for American Masters Donald Rosenfeld, Produced By Daniel Wolf, Produced By RIC BURNS, Produced By Peter Brant, Executive Producer Larry Gagosian, Executive Producer Diane Von Furstenberg, Executive Producer",PBS,A Production of American Masters for THIRTEEN,False
7052,2007, Nonfiction Special,Blood Diamonds,"Margaret G. Kim, Executive Producer Bill Brummel, Executive Producer June Molgaard, Producer",The History Channel,Bill Brummel Producitons for The History Channel,False
7053,2007, Nonfiction Special,Brando,"Tom Brown, Executive Producer Leslie Greif, Producer Mimi Freedman, Producer Joanne Rubino, Producer Melissa Roller, Supervising Producer",TCM,A Greif Company Production in association with Turner Classic Movies,False
7054,2007, Nonfiction Special,Ghosts Of Abu Ghraib,"Rory Kennedy, Producer Liz Garbus, Producer Jack Youngelson, Producer Diana Barrett, Executive Producer Sheila Nevins, Executive Producer Nancy Abraham, Senior Producer",HBO,Moxie Firecracker Productions in association with HBO Documentary Films and The Fledgling Fund,True
7055,2007, Nonfiction Special,Star Wars: The Legacy Revealed,"Kevin Burns, Executive Producer Elizabeth Dietrich Segarra, Executive Producer for THC Jim Ward, Executive Producer for Lucasfilm Ltd Tom Warner, Executive Producer for Lucasfilm Ltd Kim Sheerin, Co-Executive Producer Scott Hartford, Co-Executive Producer Steven Smith, Producer David Comtois, Producer",The History Channel,Prometheus Entertainment for The History Channel,False
7056,2007, Nonfiction Special,AFI's 100 Years....100 Cheers: America's Most Inspiring Movies,"Gary Smith, Executive Producer FREDERICK S. PIERCE, Executive Producer for AFI Dann Netter, Producer Bob Gazzale, Producer",CBS,An AFI Production in association with the Gary Smith Company,False
7059,2007,Exceptional Merit In Nonfiction Filmmaking,When The Levees Broke: A Requiem In Four Acts,"Sam Pollard, Producer Spike Lee, Producer Sheila Nevins, Executive Producer Jacqueline Glover, Supervising Producer",HBO,40 Acres and A Mule Filmworks in association with HBO Documentary Films,True
7060,2007, Animated Program (for programming less than one hour),SpongeBob SquarePants,"Stephen Hillenburg, Executive Producer Paul Tibbitt, Supervising Producer Tom Yasumi, Animation Director/Timer Alan Smart, Animation Director/Supervising Director/Timer Casey Alexander, Storyboard Director/Written by Chris Mitchell, Storyboard Director/Written by Luke Brookshier, Storyboard Director/Written by Tom King, Storyboard Director/Written by Dani Michaeli, Written by Andrew Overtoom, Timer",Nickelodeon,Nickelodeon Animation Studio,False
7061,2007, Animated Program (for programming less than one hour),Avatar: The Last Airbender,"Michael Dante DiMartino, Executive Producer Bryan Konietzko, Executive Producer Eric Coleman, Executive Producer Aaron Ehasz, Co-Executive Producer/Head Writer Tim Hedrick, Written by Lauren MacMullan, Directed by Yu Jae Myoung, Animation Director/Timing Director",Nickelodeon,Nickelodeon Animation Studio,False
7062,2007, Animated Program (for programming less than one hour),The Simpsons,"James L. Brooks, Executive Producer Matt Groening, Executive Producer Al Jean, Executive Producer IAN MAXTONE-GRAHAM, Executive Producer Tim Long, Executive Producer John Frink, Co-Executive Producer Don Payne, Co-Executive Producer Dana Gould, Co-Executive Producer Kevin Curran, Co-Executive Producer J. Stewart Burns, Co-Executive Producer Michael Price, Co-Executive Producer Bill Odenkirk, Co-Executive Producer MARC WILMORE, Co-Executive Producer Joel H. Cohen, Co-Executive Producer Laurie Biernacki, Animation Producer Rick Polizzi, Animation Producer Mark Kirkland, Supervising Director Matthew Faughnan, Assistant Director Scott Brutz, Animation Timer Chris Clements, Directed By Matt Selman, Written by",FOX,Gracie Films in association with 20th Century Fox Television,False
